datetime,operation,version,result,script,batchId,name,branch
,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/_configurations/config2.sql,0ee27b6e6b564a8d89ef1219e6abf17d,nexus_opdb,operational
,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/_configurations/config1.sql,0bd4f3c572e344679f82620f852bd988,nexus_opdb,operational
,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/_configurations/config2.sql,0bd4f3c572e344679f82620f852bd988,nexus_opdb,operational
2025-04-05T21:39:46,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/_configurations/config1.sql,e60f326b76824be199154120fa7f48c9,nexus_opdb,operational
2025-04-05T21:39:46,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/_configurations/config2.sql,e60f326b76824be199154120fa7f48c9,nexus_opdb,operational
2025-04-05T22:30:41,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/_configurations/config1.sql,da4a2039c6494c629f69fdbc2b20e39e,nexus_opdb,operational
2025-04-05T22:30:41,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/_configurations/config2.sql,da4a2039c6494c629f69fdbc2b20e39e,nexus_opdb,operational
2025-04-06T08:06:18,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,db12cd4a78534c36b8c2537924e6efd0,nexus_opdb,operational
2025-04-06T08:06:18,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,db12cd4a78534c36b8c2537924e6efd0,nexus_opdb,operational
2025-04-06T08:07:11,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,765ab2f55f754b16b810610acd05a07b,nexus_opdb,operational
2025-04-06T08:07:11,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,765ab2f55f754b16b810610acd05a07b,nexus_opdb,operational
2025-04-06T08:07:11,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,765ab2f55f754b16b810610acd05a07b,nexus_opdb,operational
2025-04-06T08:07:11,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,765ab2f55f754b16b810610acd05a07b,nexus_opdb,operational
2025-04-06T08:08:46,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,9300693be8f44efc922c9f7ce54d886c,nexus_opdb,operational
2025-04-06T08:08:46,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,9300693be8f44efc922c9f7ce54d886c,nexus_opdb,operational
2025-04-06T08:08:46,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,9300693be8f44efc922c9f7ce54d886c,nexus_opdb,operational
2025-04-06T08:08:46,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,9300693be8f44efc922c9f7ce54d886c,nexus_opdb,operational
2025-04-06T08:10:10,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,f7fc5c3112c744ffb064834fab43bf5b,nexus_opdb,operational
2025-04-06T08:10:10,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,f7fc5c3112c744ffb064834fab43bf5b,nexus_opdb,operational
2025-04-06T08:10:11,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,f7fc5c3112c744ffb064834fab43bf5b,nexus_opdb,operational
2025-04-06T08:10:11,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,f7fc5c3112c744ffb064834fab43bf5b,nexus_opdb,operational
2025-04-06T08:14:26,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,03a9f83f8dcf471ca9dce48d1569ca7b,nexus_opdb,operational
2025-04-06T08:14:26,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,03a9f83f8dcf471ca9dce48d1569ca7b,nexus_opdb,operational
2025-04-06T08:14:26,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,03a9f83f8dcf471ca9dce48d1569ca7b,nexus_opdb,operational
2025-04-06T08:14:26,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,03a9f83f8dcf471ca9dce48d1569ca7b,nexus_opdb,operational
2025-04-06T08:14:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,5a6a90b350694200adc4929e034ef21d,nexus_opdb,operational
2025-04-06T08:14:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,5a6a90b350694200adc4929e034ef21d,nexus_opdb,operational
2025-04-06T08:14:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,5a6a90b350694200adc4929e034ef21d,nexus_opdb,operational
2025-04-06T08:14:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,5a6a90b350694200adc4929e034ef21d,nexus_opdb,operational
2025-04-06T08:15:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,f5fb026dc1c347e982909be670bc3a1d,nexus_opdb,operational
2025-04-06T08:15:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,f5fb026dc1c347e982909be670bc3a1d,nexus_opdb,operational
2025-04-06T08:15:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,f5fb026dc1c347e982909be670bc3a1d,nexus_opdb,operational
2025-04-06T08:15:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,f5fb026dc1c347e982909be670bc3a1d,nexus_opdb,operational
2025-04-06T08:29:47,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,6681b31c3f424e4ab0dad35cb92e61f1,nexus_opdb,operational
2025-04-06T08:32:09,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,284e148ae9c34207a39b0400ff81bde9,nexus_opdb,operational
2025-04-06T08:32:09,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,284e148ae9c34207a39b0400ff81bde9,nexus_opdb,operational
2025-04-06T08:33:22,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,d222c55567ff4250a6423489b9fb620a,nexus_opdb,operational
2025-04-06T08:34:53,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,9552ecdf7f24408f8d766435bf8d03df,nexus_opdb,operational
2025-04-06T08:37:18,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,a1a7cca1538c4690ac4ca838e68f25ad,nexus_opdb,operational
2025-04-06T08:38:59,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,87eb2c3cd714415c9063841ab8bceeec,nexus_opdb,operational
2025-04-06T08:40:06,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,f9649d9f4c67441fa37cfa21b7bc27aa,nexus_opdb,operational
2025-04-06T08:46:21,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,be88a5c9587c4ac9a6b052d499ba9e22,nexus_opdb,operational
2025-04-06T08:47:11,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,a97b4737cec0475fbced47a6aee9aa03,nexus_opdb,operational
2025-04-06T08:47:11,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,a97b4737cec0475fbced47a6aee9aa03,nexus_opdb,operational
2025-04-06T08:49:16,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,fc01af752439449db2577442b121dac2,nexus_opdb,operational
2025-04-06T08:49:17,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,fc01af752439449db2577442b121dac2,nexus_opdb,operational
2025-04-06T08:50:08,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,ddb52e6c9c6f40578361a0c6e71d496c,nexus_opdb,operational
2025-04-06T08:50:08,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,ddb52e6c9c6f40578361a0c6e71d496c,nexus_opdb,operational
2025-04-06T12:20:30,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,bd7e09b368364b13a4ce583ba06cffc0,nexus_opdb,operational
2025-04-06T12:20:30,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,bd7e09b368364b13a4ce583ba06cffc0,nexus_opdb,operational
2025-04-06T12:29:23,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,273eec3cb6ce4e9399b7ef11adba78a1,nexus_opdb,operational
2025-04-06T12:29:23,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,273eec3cb6ce4e9399b7ef11adba78a1,nexus_opdb,operational
2025-04-06T12:31:37,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,001b00594faa4a6cb03b38b5532cd76e,nexus_opdb,operational
2025-04-06T12:31:37,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,001b00594faa4a6cb03b38b5532cd76e,nexus_opdb,operational
2025-04-06T12:31:37,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,001b00594faa4a6cb03b38b5532cd76e,nexus_opdb,operational
2025-04-06T12:31:37,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,001b00594faa4a6cb03b38b5532cd76e,nexus_opdb,operational
2025-04-06T12:31:37,configure,1.0.0,failure,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,001b00594faa4a6cb03b38b5532cd76e,nexus_opdb,operational
2025-04-06T12:32:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,14e149d1a78e431d80ad6135c142ac4a,nexus_opdb,operational
2025-04-06T12:32:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,14e149d1a78e431d80ad6135c142ac4a,nexus_opdb,operational
2025-04-06T12:32:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,14e149d1a78e431d80ad6135c142ac4a,nexus_opdb,operational
2025-04-06T12:32:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,14e149d1a78e431d80ad6135c142ac4a,nexus_opdb,operational
2025-04-06T12:32:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,14e149d1a78e431d80ad6135c142ac4a,nexus_opdb,operational
2025-04-06T12:32:21,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check2.sql,14e149d1a78e431d80ad6135c142ac4a,nexus_opdb,operational
2025-04-06T12:45:22,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,1184afaa452442b79f7617ccf24d4e66,nexus_opdb,operational
2025-04-06T12:45:22,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,1184afaa452442b79f7617ccf24d4e66,nexus_opdb,operational
2025-04-06T12:45:22,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,1184afaa452442b79f7617ccf24d4e66,nexus_opdb,operational
2025-04-06T12:45:22,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,1184afaa452442b79f7617ccf24d4e66,nexus_opdb,operational
2025-04-06T12:45:22,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,1184afaa452442b79f7617ccf24d4e66,nexus_opdb,operational
2025-04-06T12:45:22,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check2.sql,1184afaa452442b79f7617ccf24d4e66,nexus_opdb,operational
2025-04-06T12:45:28,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,9c5300227e6c40cbb3c51ccf557797ab,nexus_opdb,operational
2025-04-06T12:45:28,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,9c5300227e6c40cbb3c51ccf557797ab,nexus_opdb,operational
2025-04-06T12:45:28,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,9c5300227e6c40cbb3c51ccf557797ab,nexus_opdb,operational
2025-04-06T12:45:28,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,9c5300227e6c40cbb3c51ccf557797ab,nexus_opdb,operational
2025-04-06T12:45:28,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,9c5300227e6c40cbb3c51ccf557797ab,nexus_opdb,operational
2025-04-06T12:45:28,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check2.sql,9c5300227e6c40cbb3c51ccf557797ab,nexus_opdb,operational
2025-04-06T12:48:07,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,2fdb539a7f744c818a93feea1ba9077d,nexus_opdb,operational
2025-04-06T12:48:07,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,2fdb539a7f744c818a93feea1ba9077d,nexus_opdb,operational
2025-04-06T12:48:07,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,2fdb539a7f744c818a93feea1ba9077d,nexus_opdb,operational
2025-04-06T12:48:07,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,2fdb539a7f744c818a93feea1ba9077d,nexus_opdb,operational
2025-04-06T12:48:07,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,2fdb539a7f744c818a93feea1ba9077d,nexus_opdb,operational
2025-04-06T12:48:07,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check2.sql,2fdb539a7f744c818a93feea1ba9077d,nexus_opdb,operational
2025-04-06T12:48:36,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,fabc683548694cde9981a3bde56a374a,nexus_opdb,operational
2025-04-06T12:48:36,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,fabc683548694cde9981a3bde56a374a,nexus_opdb,operational
2025-04-06T12:48:36,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,fabc683548694cde9981a3bde56a374a,nexus_opdb,operational
2025-04-06T12:48:36,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,fabc683548694cde9981a3bde56a374a,nexus_opdb,operational
2025-04-06T12:48:36,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,fabc683548694cde9981a3bde56a374a,nexus_opdb,operational
2025-04-06T12:48:36,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check2.sql,fabc683548694cde9981a3bde56a374a,nexus_opdb,operational
2025-04-06T12:49:51,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,78503b691fe84573a0d3a78471ebb623,nexus_opdb,operational
2025-04-06T12:49:51,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,78503b691fe84573a0d3a78471ebb623,nexus_opdb,operational
2025-04-06T12:49:51,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,78503b691fe84573a0d3a78471ebb623,nexus_opdb,operational
2025-04-06T12:49:51,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,78503b691fe84573a0d3a78471ebb623,nexus_opdb,operational
2025-04-06T12:49:51,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,78503b691fe84573a0d3a78471ebb623,nexus_opdb,operational
2025-04-06T12:49:51,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check2.sql,78503b691fe84573a0d3a78471ebb623,nexus_opdb,operational
2025-04-06T12:51:55,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,4a5b9f4364f5457ca439a7eebee19caf,nexus_opdb,operational
2025-04-06T12:51:55,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,4a5b9f4364f5457ca439a7eebee19caf,nexus_opdb,operational
2025-04-06T12:51:55,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,4a5b9f4364f5457ca439a7eebee19caf,nexus_opdb,operational
2025-04-06T12:51:55,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,4a5b9f4364f5457ca439a7eebee19caf,nexus_opdb,operational
2025-04-06T12:51:55,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,4a5b9f4364f5457ca439a7eebee19caf,nexus_opdb,operational
2025-04-06T12:51:55,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check2.sql,4a5b9f4364f5457ca439a7eebee19caf,nexus_opdb,operational
2025-04-06T13:01:41,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,90bf02a6182b4dde90ffde911343c663,nexus_opdb,operational
2025-04-06T13:01:41,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,90bf02a6182b4dde90ffde911343c663,nexus_opdb,operational
2025-04-06T13:01:41,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,90bf02a6182b4dde90ffde911343c663,nexus_opdb,operational
2025-04-06T13:01:41,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,90bf02a6182b4dde90ffde911343c663,nexus_opdb,operational
2025-04-06T13:01:41,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,90bf02a6182b4dde90ffde911343c663,nexus_opdb,operational
2025-04-06T13:01:41,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check2.sql,90bf02a6182b4dde90ffde911343c663,nexus_opdb,operational
2025-04-06T13:02:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck1.sql,b7123b076ce34f99b30430ee2ad38bd7,nexus_opdb,operational
2025-04-06T13:02:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/precheck2.sql,b7123b076ce34f99b30430ee2ad38bd7,nexus_opdb,operational
2025-04-06T13:02:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply1.sql,b7123b076ce34f99b30430ee2ad38bd7,nexus_opdb,operational
2025-04-06T13:02:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/apply2.sql,b7123b076ce34f99b30430ee2ad38bd7,nexus_opdb,operational
2025-04-06T13:02:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check1.sql,b7123b076ce34f99b30430ee2ad38bd7,nexus_opdb,operational
2025-04-06T13:02:49,configure,1.0.0,success,./sqlcurrent_sqlscripts/operational/configurations/config1/check2.sql,b7123b076ce34f99b30430ee2ad38bd7,nexus_opdb,operational
